"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Krakissi","5.0 out of 5 stars","January 4, 2024","







  
  
    The device itself is nicely constructed, seems like a durable metal housing. I like how it has individual buttons to switch directly to PC 1 2 3. I didn't use the mouse/keyboard USB ports because the display it's connected to has a powered USB hub. No issues with the KVM switching the hub between computers, it just works.I needed displayport video out, so I'm using a USB-powered HDMI to DP adapter, which works perfectly with the KVM. No noticeable video latency, and output is stable for 4K at 60 fps.The USB-C port works great, both charging a laptop and doing KVM.I thought the headphone jack might output audio from HDMI, but it and the microphone are actually on a separate USB sound card that gets switched.
  
"
"2","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Awesome ","5.0 out of 5 stars","February 23, 2024","







  
  
    This switch did exactly what I wanted and worked perfectly. I now have my thinkpad from work and my MacBook set up using all of the same peripherals and I switch between them with a single button push.
  
"
"3","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Awesome ","4.0 out of 5 stars","November 15, 2023","







  
  
    So i bought the iDock B30 I know how they lump these reviewes together but i am only reviewing iDock B30.Personally i didint care about the cost I needed the function it provides as i work from home from several machines. The function it provides faaaar at weighs the cost.If you are reading this chances are you just want to know does it work and are there any issues. So Yes it works great and yes i found a few issues so far. Obvioulsy no reason to list anything about how well it works you are only interested in the bad.1) On the front of the device they have 2 USB connection that are labeled with visual indicators that 1 is a keyboard input and the other a mouse input. Well for some reason the keyboard input will not recognize my keyboards... they light up but the keyboard taps dont make it to the screen. If i plug the keyboard into the mouse port than it works fine. I have tried with 3 different keyboards and same issue. However the work around is to simply plug the keyboard into the mouse USB port and the mouse into the keyboard USB port. Not a deal breaker by any means.2) If I am working on my desktop and my laptop goes to sleep due to power management policy it causes my keyboard and mouse to disconnect on my desktop even though i am not using that device(laptop). It causes my desktop to beep as if a device was plugged in and i lose mouse and keyboard for 1-2 seconds.Other than that i am happy with my purchase but its only been a little over a week.
  
"
"4","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Eddie","5.0 out of 5 stars","January 13, 2024","







  
  
    A KVM is a must have item for the home office worker. I don't know why I didn't bother with this for years. It wasn't until my wife complained about only being able to use one of her monitors in a dual ultrawide screen monitor setup that I decided to buy one for her (also an AV Access). She used one monitor for work and one for her home PC, but she missed having dual ultrawide monitors. So I installed a KVM for her.That leads me to this KVM. My wife's setup has her work laptop dock in the mix. That's an extra piece of equipment that I wanted to avoid, so I started researching a KVM + docking station with a USB-C PD port compatible with my work laptop and my desktop. Sure enough AV Access has exactly that! For a little more than the cost of the factory docking station, I could have an integrated KVM. Why didn't I do that before?!
  
"
"5","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Eric","1.0 out of 5 stars","February 24, 2024","







  
  
    4 different PC's, 2 different laptops - none of them work. The systems recognize there is a device with USB, but the keyboard doesn't work and I get nothing to the monitors.Complete waste of my time.
  
"
"6","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","db","5.0 out of 5 stars","December 29, 2023","







  
  
    I bought this to test out relative to the TESmart USB 3.0 HDMI KVM Switch which I also bought, this one's definitely better on a few fronts:1) No issues with mouse lagging. The key reason why I wanted to try this was that I was having issues with mouse input lag on the TESmart when using the Logitech mouse that can switch between 3 devices on plug in mode. There's no issues on this one and I can plug in on the front versus the bag in case I need to swap mouse for whatever reason.2) Automatic audio switch. If I'm playing music on my laptop and outputting it via this hub/KVM, it'll automatically switch back to my laptop if I change between the 3 inputs. This does NOT happen on the TESmart which is very annoying since I just get my music cutoff and I'd have to switch to laptop output manually.3) Docking station support. There's no other KVM that's got both USB C docking support AND KVM switch like this. I can cut down on some wires for a less cluttered work area.
  
"
"7","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Amazon Customer","3.0 out of 5 stars","January 22, 2024","







  
  
    I bought this to replace what appears to be a discontinued USB C switching solution from Synaptics. What I care the most about is being able to easily switch between three computers for a single monitor, keyboard and mouse.One of the USB 1.1 ports on the switch seems to be broken, so it won’t reliably switch when I switch inputs, which is a pain, but I was able to manage since there are also a pair of USB 3.0 ports.The sound output seemed to be completely broken (and the jack is annoyingly on the front of the device which is ok for headphones but not so great for speakers). When I plugged speakers in, there was a loud static sound and no system sound.The name is misleading in that it only has a SINGLE USB C input. The other two inputs are USB 3.0 (USB A) plus HDMI which means that connecting two MacBooks requires one of them to use a dongle (although I have a few USB-C to USB-A+HDMI dongles lying around so I can live with it).On the plus side, it was cheap and doesn’t require special drivers to be used. I should probably exchange it because of the broken USB 1.1 port (and probably broken audio port), but it works well enough that I’ll live with it broken rather than live without while it’s being replaced.
  
"
"8","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","D. A. Hosek","5.0 out of 5 stars","February 6, 2024","







  
  
    I have a Mac, a Linux PC, and a laptop all sharing the same keyboard, video, mouse, microphone, webcam, and speakers. I can transition between all three without complaint from any of them. This ups my work from home game (the laptop) considerably!
  
"
"9","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Gregory T Helding","4.0 out of 5 stars","February 20, 2024","







  
  
    UPDATE: They sent me a replacement that is working perfectly.After one month of use the KVM switch started causing my monitor to flash blue whenever my PC was plugged in through the KVM switch. This was immediately resolved by plugging directly into my monitor and discontinuing use of this KVM switch.
  
"
"10","AV Access KVM Switch Dock 3 Computers 2 Monitors, 4K HDMI KVM Switch Dual Monitor, Type-C 65W Charging for Laptop, Ethernet, EDID, Hotkey Switch, USB-C MST Dual 4K@60Hz, 1080P@240Hz, 2K@144Hz, USB 3.0","Gregory T Helding","5.0 out of 5 stars","February 18, 2024","







  
  
    Love the usb c laptop dock feature! It all just works! No issues or complaints!
  
"
