"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","Amazon Customer","5.0 out of 5 stars","September 12, 2023","







  
  
    I've get so much more exercise, studying, and phone conversations done with these headphones!These are great bone conduction headphones! They have excellent battery life and there's an audible voice (English) that will tell you how much battery power is left in the headphones when they're turned on. I've only run out maybe once. That being said, these headphones don't actually cover your ear, so they work best in environments with low to medium noise. Sometimes that can be plus when you need to pay attention to your surroundings (for example at night). As long you understand where they work well, they're awesome!Use Case 1: Exercise - These are excellent because they're clean, nothing to stick in your ear and can be cleaned with a little bit of hand soap and water. While exercising, these are great for podcasts and motivational music. I use these in the gym and outside. Only issues are when I'm next to a road and there's a loud truck or group of motorcycles riding by.Use Case 2: Studying - These work best in quiet coffee shops or libraries with light conversation in the background. I usually put on some non-vocal electronic. These won't block out the sound of a TV, so I've found I needed different headphones to avoid those distractions.Use Case 3: Phone Calls - Great for phone calls in light to medium noise environments. They work well in a home or quiet office. I usually have these on and go for a walk outside.Tips: I bought the Hermitshell case for this and some of the longer after market charging cables.Background: I bought the standard after using the sizing guide on the manufacturer's website. I've never installed the app for the firmware update, so I'm using it with the original as-shipped software.10-Month Update: Still worth every penny and Shokz Customer Service is awesome! Keep your serial Number handy for any replacements!After almost a year of *heavy* daily use, the battery power is still great (Slightly, but still around 80% of original functionality which is great!)Also, the power button starting getting sticky and it became difficult to turn on and off. Thankfully Shokz has a two-year warranty. I had to go to Shokz website to submit my proof of purchase (easy to get from Amazon) and the product serial number. I didn't the original documents, so I had to use the macro function on my iPhone to zoom into the charging port to grab the serial number (after having to clean it with alcohol and qtips). So keep your serial number handy if you need to make a claim! The new ones arrived right away and work great!
  
"
"2","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","Craftsman qc","5.0 out of 5 stars","December 3, 2023","







  
  
    i bought and owned a pair of SHOKZ OpenComm  they were  amazingly  comfortable and awsome with great noise canceling mic i couldnt have been more happy with them till  i wasn't  the mic quite! They were still under warranty,  company notified me 3 times that i would receive a replacement but 6months to a year and i still did not get a replacement!!  Picked up a cheap used bone induction for a while then needed another pair still no replacement from shokz! I was hesitant to order any thing from shokz again. Did research and chose another brand.  Mojowa,  great qulity, amazing bluetooth range, decent sound, ok mic but terible fit for me  they hurt!  no mater what i did i could not get them comfrtable, regretted ordering them!kept thinking of the comfort of my old shokz what else did they offer?  Still decided to stay away from the open com but relented and  order these SHOKZ OpenRun Pro! Amost didnt!! but glad i did!! i can wear them all l day  i even forget i have them on!!!!  full disclosure;  i use my shokz most for cell phone use driving and construction work,  music listening is secondary, for you earbud sound critics they probably will not match sony or bose  but the sound is vastly  improved from my first  open com and the best in all  the bone inductions i have had!(FYI  little note/trick with bone induction, if they are not loud eough for you, if  you are in a loud enviroment  use earplugs or sound proof ear muffs and they will be loud!! Sounds i know,  crazy but true!I do not like earbud or things in my ears  i also like being aware of my surroundings so bone induction is the only way to go for me!  With a great battery life and fast chargeing, unrivaled all day comfort, sound greatly improve and a good mic thease SHOKZ OpenRun Pro! for me, are by far the best overall most comfortable bone induction headset available!  i want to stay a shokz user forever  i hope the quality of these excedes my last pair  of shokz or at least the costomer service is more reliable!!  because for now, these SHOKZ OpenRun Pro are great!  Stay tuned!!
  
"
"3","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","MW Ohio","5.0 out of 5 stars","April 7, 2024","







  
  
    I purchased a pair Aftershocks in 2019, after wasting money on all different types of Bluetooth headphones. I can't wear anything in my ear canal. I suffer from chronic infections and my right ear canal just won't hold an ear bud.  My 2019 pair is getting to the point of not holding a charge anymore. A charge will only last 3-4 hours now.So, I decided to upgrade to a new pair. The sound quality has definitely improved. The comfort is about the same, light weight and easy to wear all day. I often will sleep with them on while traveling to block out background noises in hotels. I also like that these came with a case, my last pair didn't. I really like the magnetic charging cable must easier to use than the micro-usb on my old pair. The charging cable is short so I did order a longer one. Although these seem a little pricey, they are well worth the cost. My last pair has latest over 4 years with no issues. Prior to them I was lucky to have a pair last 6 months. I really can't express how much I love these! No pain, no discomfort, decent sound quality and durability!
  
"
"4","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","Rez B.","4.0 out of 5 stars","April 6, 2024","







  
  
    I recently purchased the Shokz Pro headphones, and overall, I'm quite satisfied with their performance during my workouts. These headphones are incredibly light, making them comfortable to wear for extended periods without causing any discomfort or strain on my head.One of the standout features of the Shokz Pro headphones is their secure fit. They stay firmly in place, even during intense workouts involving a lot of movement and sweating. This is a significant advantage for those who engage in rigorous exercise routines.However, there are a couple of drawbacks that I noticed while using these headphones. Firstly, the ear cushions are a bit too soft for my liking. While they provide a comfortable fit, I found that they don't offer the same level of noise isolation that I expected. This can be problematic, especially when working out in noisy surroundings or crowded gyms.Additionally, I found the volume output of the Shokz Pro headphones to be a bit underwhelming. If you enjoy listening to your music at high volumes during workouts, these headphones might not meet your expectations. While the sound quality itself is decent, it lacks the necessary punch to overcome external noise distractions.For individuals who prioritize a loud and immersive audio experience during workouts, I would suggest considering alternative options that provide a similar lightweight design but with a more powerful sound output.On a positive note, I found the Shokz Pro headphones to be durable and well-built. I've been using them daily for an extended period, and they have held up nicely without any signs of wear and tear.In conclusion, the Shokz Pro headphones offer a lightweight and secure fit that is ideal for workouts. However, they do fall short in terms of volume output and noise isolation. If you prefer to really hear your music during workouts, especially in noisy surroundings, I would recommend exploring other options that provide a similar design but with a louder audio capability. Nonetheless, for those seeking a comfortable and reliable option, the Shokz Pro headphones are worth considering.
  
"
"5","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","Johann","5.0 out of 5 stars","April 4, 2024","







  
  
    I've tried many many bone conducting earphones since I use my headphones all day and in ear or over ear headphones causes a lot of heat/hearing issues in long term. So far I've never seen one that I can easily listen to and not broadcast what I'm listening to outside. All others were somewhat audible from outside. Low volume level, enough to disturb your partner night time or passenger next to you while travelling. This one is as perfect as you can ever get. This really sits on the bone, does not give out audio to outside (you can barely hear it if you remove it from your ear and hold it half an inch from your ear. And even during night time, it is inaudible to my partner. Sound quality is also somehow much better than others I've tried. I'm not gonna lie, I've tried all other options because I did not want to pay this absurd price for this one. But in the long run, with me changing headphones because I was not happy with them and some others just failing/breaking down, I've spent more than the price of this one. I still think it is way too expensive for what it is, but it is without competition I guess that's why the price can be so high and they still can sell this. I've bought it in the end after all, right?  So far, I could not be happier. Highly recommend it. So, as for negatives, first you really need to know that any bone conducting headphones will feel funny/tingly when you're listening to high volume music or high bass situations. So if you're listening to low frequency stuff like explosion scenes in a movie or music with high bass then you will feel a bit tingly if your volume is high. Second thing is battery life. 10 hours nowadays is too short of a runtime for headphones. My over the ear headphones can run literally days without being turned off at all, while it is still playing music. I used to not even bother to turn the music or my headphones off, I'd just leave them on my desk and come Monday, they will still be playing the music. Of course this is a tiny device with a tiny battery so 10 hours it is I guess. Just be prepared to charge it daily. Which leads us to: Third, proprietary  charging cable. That really is something that always bugs me. Why oh why would companies not use standard cables? I mean I know why, it is a business model to get more money out of you and it is easier to design a product like this if you don't have to worry about the depth of a USB C connector. But still, it is annoying. you have to carry around a special cable when you're travelling just for this one. The rest of my devices, laptops, external mobile screens, writing pad, my phone, my mouse they all are charged with usb c, so I can share the adapter and cable. But now I'll have to carry this cable too. And if I forget... well no music after 10 hours. These are all the negatives so positives outweigh by a large margin. In the end, I highly recommend these if you have any hearing issues caused by heat/moisture of keeping on headphones all day, if you have hearing loss due to eardrum or if you want to ride a bicycle while still being able to hear approaching traffic or if you just plain and simple have money to burn. The length of this review should show how much I liked these. Seriously though, try to switch to bone conducting headphones even if it is a cheaper one if you have the issues that I've mentioned. It makes your life much better and keeps your hearing and ears in better condition.
  
"
"6","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","Chris","5.0 out of 5 stars","April 8, 2024","







  
  
    These headphones are great, I can still hear my surroundings and it has some pretty cool base. I sometimes forget they are on my head that is how great they fit since they do not go in my ear they do not make my ear soar for wearing them for so long. They last me all day long and they charge so fast. I love these headphones. I do not see how these headphones can be noise canceling since they do not go in your ears.
  
"
"7","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","William M ","5.0 out of 5 stars","April 10, 2024","







  
  
    Finally a product that delivers on promises. This thing is very well designed and very easy to use. The microphones are great and sound quality is very good for normal conversations. Not for high fidelity listening hit fine of you are a runner or cyclist and sweat a lot. They stay secure to your head. Pleased in every way
  
"
"8","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","M and V","5.0 out of 5 stars","March 11, 2024","







  
  
    No matter how small they come, earbuds make my ears ache after wearing only a short time. I thought discomfort was the price I had to pay for personal listening. This headset by SHOKZ has truly changed my life.The first set I got was in an airport where there was only one size. I purchased them and immediately felt relief. They are not noise canceling which is no big deal for me. The only drawback was how far they stuck out behind my head. Still, they were far more comfortable than anything I had previously worn. I used them for months until…My sister-in-law showed me hers which were smaller and lucky for me they were on a back Friday sale!!These are so comfortable I no longer need to keep buying cheap sleep headphones that slide around on my small pinhead. I rarely wake up due to discomfort. They charge fast and are ready to go. Phone conversations are clear on both ends. Music and books sound great and yet I can still respond to what is happening around me. I won’t pretend these are the best choice for air travel but they work well enough for me.I have recommended both sizes to all my family and friends. Each that purchased have thanked me.
  
"
"9","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","Ebbyman","5.0 out of 5 stars","April 4, 2024","







  
  
    First off, if you are looking for a high fidelity experience, these are not for you.  These do not sound as good as most in-ear earphones that I have used.  However, the experience is really not that bad.  I am not offended by the sound quality since I understand the limitations.  I have not had these too long, but I seem to think they are sounding better than the first time I used them or I might just be getting used to them and forgetting my old in-ear pair.  I am not sure, I just think they are totally fine for the purpose.For running these are very good.  They are lightweight and comfortable and the controls are easy to use.  Speaking of controls, I appreciate the actual buttons and not the sensor buttons I had in my previous set these replaced.  I hated having to perfectly tap to get something to happen while I was running.  I particularly hated getting a little sweat on the touch sensor and having my volume start ramping up until the point where I needed to yank them.  Tactile buttons are totally welcome.When being near a road, it can be challenging to hear them and I have needed to up the volume higher than I normally would like.  That is something to consider.  From my research, bone conduction headphones can impact hearing over time if too loud.  It just impacts a different part.  However, that is part of why I like these.  Situational awareness.  The other day I was running on some trails and a person on a bike said something and I was able to move over.  I would not have heard what he said with my old in-ear set.Overall, I am giving these 2 thumbs up for the time being.  I will update this review in the event my opinion changes.  I would have loved to wait until the OpenSwim Pro is released, but unfortunately I needed a new set of earphones sooner.
  
"
"10","SHOKZ OpenRun Pro - Open-Ear Bluetooth Bone Conduction Sport Headphones - Sweat Resistant Wireless Earphones for Workouts and Running with Premium Deep Base - Built-in Mic, with Hair Band","CCUSA","5.0 out of 5 stars","February 27, 2024","







  
  
    Update 03/02/2024 - Although it was disappointing the battery in my unit gave out I'll have to say the warranty process was executed with precision by Shokz.  Shokz responded within the stated time and took care of all my concerns.  In a word their performance was flawless.  Back to 5 stars.  Original review follows.Yes these have a 2 year warranty.  With this in mind.....I bought these to use while cycling so I can be aware of my surroundings.  For that purpose these are great because they do NOT block your ear canal at all.  On top of that they're comfortable.  A tradeoff is the sound quality isn't going to be up to par with a high end earbud that blocks off your ear canal.  I have 2 sets of earbuds because when I don't need to be aware of my surroundings I prefer a traditional high end set that focuses on noise reduction and sound quality.Like I said in the title I bought these less than a year ago and the battery is pretty much toast.  This set use to operate for hours and now will barely make it through a 75 minute workout.  What a pain in the rear end to almost be through my ride and hear the dreaded low battery message.  Used to be I'd get about 3 of those messages before it shut down.  Now I get 1 and it immediately shuts down.Shokz used to require registration to file a warranty claim but now says you don't need to.  All you have to do is fill out a warranty claim form.  To do this you'll need the serial of your device (on these it is wrapped around the charge port and you'll need a magnifying glass - if you still have the box that's a much easier place to get it), and a dated sales receipt.  Once submitted you need to wait for Shokz's response (they claim within 2 business days) - they may or may not require you to send in your set.  My understanding is there will be no fee even if I have to return these - but if there is these will go in the trash and I'll move on to Bose Ultra's.The main reason for my 3 star review here is I expect to be able to use something like this for years before failure - and here I am at 7 months dealing with a warranty claim.  What a PITA.
  
"
