"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Jesusb","5.0 out of 5 stars","March 19, 2024","







  
  
    This keyboard has been reliable especially since i tend to hit keys a little too hard, changing keys are a bit difficult and it comes with some key caps that aren't even on the keyboard. Other than that, it's pretty great
  
"
"2","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Kevin Jay Salgado","5.0 out of 5 stars","March 17, 2024","







  
  
    It’s my first mechanical keyboard purchase and will use only for my home office work. That being said, I love the feel and sound of this keyboard. It’s fun to see the different light modes and was super easy to plug and use. Get this keyboard! It’s so cute too
  
"
"3","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Nicholas C.","5.0 out of 5 stars","March 8, 2024","







  
  
    For a cheap keyboard, this thing is great. I have the old school looking one with the brown switches and out of the box it feels pretty good. The brown switches are bit mushy but at the price I really can't complain. It feels good enough and for typing I think it's great. I am going to be using this in an office setting so I needed a keyboard that didn't look like Las Vegas at night, so this fits the bill perfectly. The only real negative I can think of is that the backlight does not shine though the keys. But this keyboard is great value. Recommended.
  
"
"4","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Robert Staton","4.0 out of 5 stars","October 20, 2023","







  
  
    The keyboard is amazing! I love that they give you extra keycaps and let you choose how it looks.But for me at least, some of the keys have bad printing and one of the kick stands will fall if you push the keyboard slightly. Im pretty the kick stand is just a defect, but I think the keycaps having bad printing is most likely going to be for all the keyboards. But the sound of the stabilizers are so good! The RGB is mid but I didn't buy this keyboard expecting for the best.
  
"
"5","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Emma","5.0 out of 5 stars","March 25, 2024","







  
  
    This is a lovely keyboard for the price. I wish the plue keys were brighter, they look bright blue in the product photo but are very pale IRL. I like the additional keycaps, and i like the quality of the keyboard overall. Just sad about the color discrepancy
  
"
"6","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Emma","3.0 out of 5 stars","December 1, 2023","







  
  
    I loved this keyboard for the first few months. I am a casual gamer, so I didn't need anything high-end or fancy. I wanted a mechanical, aesthetic keyboard. It fit my budget and needs because the keys sounded great and it looked nice with my setup. The lighting was pretty cool too and I love typing on it. However, after about 7 months, the entire right side has stopped lighting up. I'm not sure why, but none of those keys light up anymore. Other than that, the keys still type and I've had no other issues with it.
  
"
"7","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Katia H.","5.0 out of 5 stars","February 18, 2024","







  
  
    It feels premium and typing on it is very satisfying. It's got lots of light modes, I keep it on the one that only lights up the light under the key that's pressed.The only downside I see to the keyboard is that the backlighting doesn't pass through the keys -- the letters on the key caps don't let any light through, meaning no light passed through them either. So, if being able to see the letters on the keys in the dark is a must for you, I'd say this keyboard isn't for you. For me, it's not a problem because I don't look at the keyboard when I type, and so in the dark, once I know where my hands are (the backlighting allows a silhouette of the keys), I'm good to go from there.
  
"
"8","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Katia H.","4.0 out of 5 stars","March 7, 2024","







  
  
    I bought this keyboard because I was on the hunt for an affordable small one that could fit in my laptop bag for classesFor the first couple of months, it was working really well without issue. But sometimes during gaming or other tasks the thing will just randomly disconnect and keep typing the last letter pressed, or in this case in game, it keeps the character moving forward. The only way to fix this is to unplug and plug it back in again.Other than that really, I have been happy with the keyboard and how quiet it is. But in the future it makes me unsure of buying from the brand because I don't know if this is just a faulty keyboard or a widespread thing.If you love tactile keyboards, this will put you right at home wherever you go!
  
"
"9","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Emre","4.0 out of 5 stars","March 29, 2024","







  
  
    When I was a teenager on a tight budget just getting into computers, I would have loved to have a keyboard like this. But Ive used much better keyboard then this since then.You really get what you pay for. A cheap, generic mechanical keyboard that 'Mageegee' chose the keycaps for, and slapped their logo on. (The 'bar' with the company logo, and two indicator lights above the arrow keys is a big tell)The key switches are inconsistent, the keycaps are cheap, with bad light passthrough, it came with some extra red keycaps to customize the look, but those keycaps don't let the light through and some were for a numberpad which being a TKL, this doesn't have. The hardwired cable is kinda short at ~5 feet.Don't get me wrong though. I would take this in an instant over the rubber dome keyboards that come with your typical PC. The switches are responsive, the keys don't jam, the typing experience is overall not bad. Its just if you spend a bit more, you can find a much better keyboard.If you are just looking for a cheap spare keyboard that you won't actively hate every time you pull it out, this ain't a bad choice.
  
"
"10","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Serenity","5.0 out of 5 stars","April 8, 2024","







  
    Se nota que tiene calidad, es mi primer teclado mecánico y se siente muy bien al escribir. Lo único malo es que en las teclas que vienen para reemplazar habían unas que no sirven porque son para un teclado 100% como la tecla de suma.De resto muy buen producto lo recomiendo
  
  
"
"11","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Wally","4.0 out of 5 stars","March 8, 2024","







  
  
    Its a very good keyboard for the price but·if they made it hotswap i would be better·the quality from the keycaps is very low·the oacebar sounds like a shooter gameThe keys are creamy and i got extra keys with it and its very chill. I schould buy it reader!
  
"
"12","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Tyler","4.0 out of 5 stars","March 11, 2024","







  
  
    I had a really old work keyboard and I needed something faster and sleeker. I thought I would have to return it, but I LOVE it. Plugging it into my PC is wonky, it does turn off sometimes but other than that it is beautiful.
  
"
"13","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","e","5.0 out of 5 stars","March 30, 2024","







  
  
    best budget keyboard un der 30 dollars it sounds and feels and looks amazing one thing tho in the photo the blue keys are so vibrant but irl there darker and more of a grey color but i would def recommond
  
"
"14","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Eldor Luedtke","5.0 out of 5 stars","March 11, 2024","







  
  
    For the price, I am impressed, I got a second one for a spare, looks like it's going to be a good while before that spare is needed.In my opinion, the typing experience is really good, playing FPS games is also good. It doesn't have some of the features of the big brand names, also doesn't have the price of them.
  
"
"15","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Grand","5.0 out of 5 stars","April 2, 2024","







  
  
    Great keyboard for a person with a low budget and it works as long as your pc is is plugged in like it should be
  
"
"16","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Elijah Rodriguez","4.0 out of 5 stars","February 14, 2024","







  
  
    I genuinely really love this keyboard the keys feel very responsive and ""clicky"" my only issue is its hard to tell which key you're pressing sometimes because the letter/symbols are really clear and difficult to see with and without the backlight. But its not a huge issue if you've spent hours playing games and have memorized where each key is.
  
"
"17","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Austin Books","4.0 out of 5 stars","February 14, 2024","







  
  
    Keyboard looks great! I originally bought this to use at work, but it is a bit louder than I was expecting while typing. I didn't spend a lot so I didn't expect a lot. It is still a great little keyboard and I would honestly still use it at work if it didn't bug my co-workers!
  
"
"18","MageGee 75% Mechanical Gaming Keyboard with Blue Switch, LED Blue Backlit Keyboard, 87 Keys Compact TKL Wired Computer Keyboard for Windows Laptop PC Gamer - Blue/White","Austin Books","3.0 out of 5 stars","April 7, 2024","







  
  
    The tactile keys feel nice and the keyboard is cheaply made but seems decent for the price. No idea how long it'll last. The keyboard is backlit but the black/white version does not have transparent key symbols so if the lighting is dark enough, you won't be able to see the symbols. Lighting seems to only be white as advertised, in case you're hoping the 19 advertised lighting effects include other colors.For under $30, this is all very reasonable. If you need a keyboard to last a little while until you can afford a good one, like me, this is a decent option. If you aren't a cave-dwelling animal who hates light like me, the lack of transparent key symbols won't be an issue.
  
"
