"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","Ahmad Saleh","5.0 out of 5 stars","July 26, 2023","







  
  
    I had a Logitech G604 for a few years before switching over to this mouse due to Logitech double-click issues.  I use the mouse for gaming/office, but I'm no pro gamer.The sensors feel about equal.  Logitech is supposed to be much better but I don't notice a difference.  Both mice have an easy to use dpi switch.  Redragon is slightly shorter in length which I prefer, otherwise similar size.  Button click quality is similar.  Logitech has the better body material, but it gets dirty so quick that I actual prefer the more plastic look of Redragon.  Redragon has LED.  Button layout is different but both are easy to get used to.  Logitech with the battery is heavier than the Redragon with all the weights, but it's a similar feeling on the desk.Switched from Logitech G604 (3 years) to Redragon M908 (2 months)DIFFERENCESRedragon is wired.  Changing batteries is annoying, but rarely needed.  For me the wire is fine on the desk, but on-the-go users will like the Logitech better.Logitech also has a sensor/bluetooth switch, allowing for use on two different computers.  Redragon is plug-and-play on one computer at a time, but does a better job at on-boarding macros.Logitech has the fly-wheel scrolling.  As nice as it is, it's not really noticable when you don't have the option.  Unless you access a huge table to scroll through...  Logitech also has left/right switches on the wheel, which I found annoying.Logitech has major double click issues.  Tried on two mice and changed the switch, still problems.  Those started about 9-12 months into using the mouse, so too early to compare to Redragon but it turned me off Logitech.SIMILARITIESThe sensors feel about equal.  Logitech is supposed to be much better but I don't notice a difference.  Both mice have an easy to use dpi switch.Redragon is slightly shorter in length which I prefer, otherwise similar size.  Logitech has the better body material, but it gets dirty so quick that I actual prefer the more plastic look of Redragon.  Redragon has LED.  Logitech with the battery is heavier than the Redragon with all the weights, but it's a similar feeling on the desk.Button click quality feels the same.  Button layout is different but both are easy to get used to.CONCLUSIONLogitech's only true strength was the 2-computer wireless feature.  But that alone doesn't justify the very high price compared to the Redragon.  If the Redragon doesn't suffer the same double-click issues after a year, then I'll easily prefer the wired solution than the double-click frustrations.  Time will tell though.  I'll vote 5*, easily will buy Redragon again after this, no more Logitech.
  
"
"2","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","Jeff W.","5.0 out of 5 stars","October 3, 2023","







  
  
    The Redragon M913 is as good as any mouse I've ever owned, and better than many. I've owned many Logitech and Razer mouses that have cost 2-4 times what this mouse does, and none of them have been any better. In fact, I've never had any mouse last more than 2 years without developing some sort of problem needing a replacement mouse. This can get expensive. I've only had this one for a couple weeks, but if it lasts a year, it was money well spent.The good.Tracks perfectly. Very comfortable. Many buttons. Wired and wireless. Adjustable DPI. Easy to use macro software. RGB can be turned off or customized. All the buttons are recognized by Windows out of the box. The 1-12 buttons are programmed as keyboard 1-9, 0, and +, -. The extra front button is programmed as a triple left click. This makes it easy to assign keybinds in games without using macros.The bad.The twelve side buttons are small. The sensor prefers a mouse pad, and it stutters on my bare desk surface. Some people complain about the macro software, but it's similar to any other, and easy to use. Some people complain about no Bluetooth, but the 2.4 ghz works perfectly in my setup. When switching from wired to wireless (by unplugging the USBC) it takes several seconds to restablish a connection. Some say it's hard to pick up to recenter the cursor, but that has not been the case for me.Overall.This is an outstanding mouse, especially at the price point. I would certainly buy it again. However, after some use, I would maybe prefer the version that only has 8 side buttons (plus forward and back buttons).  My only gripe is that the 12 side buttons are small and hard to orient my tumb on the desired button without glancing at the mouse first. The model with 8 side buttons looks a little easier to navigate as the buttons are more spaced apart. Ignore the comments about the macro software. It's easy to use if you've ever programmed macros before. Even if you haven't, there are short YouTube videos that walk you through the process if you need them.If you want a multi button, multi function, high DPI, programmable gaming mouse at a great price, this is it. No regrets.
  
"
"3","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","David Sebring","4.0 out of 5 stars","March 22, 2019","







  
  
    So let me preface this as to why I purchased this new mouse. I am mostly an MMO player that also casually plays a variety of other games and I was previously using an original Razer Naga. It was the perfect mouse for me, fit well, worked well and the software was great. After having it for over 10 years the left click switch finally started going soft and the newer version of the Razer Synapse software no longer supported it leaving me constantly fighting with the older version not saving my button maps to the cloud properly and also requiring me to redo them.My initial inclination was to replace it with the new Naga but they made a lot of changes to the design of it. First off they changed the body shape so it didn't feel as nice in my hand and secondly they removed one of my favorite features of the two buttons on the top corner of the left click button.After searching MMO mice on Amazon I came across the Redragon Impact which had a lot of good reviews, had a similar body shape to my original Naga and had at least 1 top button on the left click button. It also happened to be on sale and Amazon was offering a coupon on top of it that day so it was at a great price. All those things considered I thought it was worth a shot.When I received it the packing was in good shape and it came in a sturdy plastic case. Installing it was pretty straightforward. Plug it in, go to Redragons website and download the software. I've been using it for about 3 weeks now and as far as the the feel of it I like the shape and size, it fits well in my hand and the pinky rest extends out further than my previous mouse allowing to rest more of my hand on the mouse. The weight of it is a little bit lighter than I would prefer even with all of the included weights inside of it and the overall feel of it seems a little less solid than my Naga was, I'm assuming it's due to a thinner or different type of plastic used for the shell.The Left click, right click and top button all feel and respond well, the side buttons I actually like the shape and layout much more than my Naga, I can reach the back row much more naturally on this mouse, but the response of the buttons are a little on the stiff side. Maybe they'll loosen up a little over time but I'd prefer them to be a little easier to press.The software is fairly straightforward, very utility driven layout if a little on the cluttered side of the UI but it gets the job done. It allows for multiple profiles to be setup, the only thing it lacks is the ability to automatically switch profiles based on the application running. For someone like me who likes to customize my button maps to my mouse over several games it requires me to manually go in and switch to the various profiles before loading up the game and remembering to switch back to another when going to a different game.All in all this is a good buy for the cost of the mouse, I'm not yet certain I will keep this as my primary mouse as I may go to a Logitech or Corsair simply for the better software, but for the time being I'm happy with the purchase.
  
"
"4","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","David W.","5.0 out of 5 stars","September 7, 2023","







  
  
    I bought this thing for streaming on Twitch as I wanted to be able to have all of my scene changes, backgrounds, sounds, and so on, bound to buttons so that I would not have to use my keyboard.  It is a great purchase.  The customization for this thing is something I never would have thought I would see in a mouse.  You can put macros on your buttons, you can change the lighting to any possibility available, you can change what the mouse buttons actually do, and you can add or remove weights to this mouse to get yourself a better and more personal feel.  I really do love this thing.My rating is 4/5 instead of 5/5 because the right click is already failing me.  I have not had this thing a whole year yet but the right click is to the point to where I either have to tap it several times in advance to make sure it is ready to use or I have to contort my fingers to reach the further back on the mouse so that it activates.  I know this is not correct and not due to usage because the left click has seen way more usage and still works perfectly.  This thing has damn near 20 different buttons and they all function properly except the right click!  It is like there is something stuck in it that has to be pushed out the way.  I cleaned the mouse, sprayed it out with compressed air, opened and inspected it, and I connect find a reason why it is this way.  I have other RedDragon mice and they all work perfectly.  This one started to act crazy after about 3 months.  I contacted RedDragon and am going to see how their warranty works out.  If I can get it repaired or replaced, I'll update this review with the results.Right click aside, this is still a terrific mouse.  Even if I knew I'd get this right click problem I'd still buy it just for the usefulness and customization this mouse offers.  A great product, great idea, and great execution.------------------------------------------------------------------UPDATEAfter submitting a request to Redragon and talking to support, I was able to get the problem fixed.  It was just a small piece under the right click that had slipped out of place.  Once I took it off and placed it back on, it worked just like new!  I am not even sure how I missed that but I am super glad I don't have to send my mouse off or order a new one.  A+ customer service and product.  Just ordered a mechanical keyboard from them and I think I'm a fanboy now.
  
"
"5","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","v ♡","5.0 out of 5 stars","November 26, 2023","







  
  
    update:customer service was super helpful and fast to send a replacement and the new one seems to be working just fine, no issues with switching to wireless, no input lag, looks great and feels greatold review:as im writing this i cant use wireless, i plugged it in to charge and now that it's full battery every time i unplug the charger it refuses to work, ive given it time to switch, waited several minutes before trying everything else, ive tried unplugging and replugging the dongle like 10 times and trying different usb ports and still nothing, ive tried turning it on and off on the bottom several times and still nothing, ive tried replugging the charger back in and unplugging it again and still refuses to work while unplugged, last time i charged it i had the same issues and eventually, after like 45 minutes, it worked while unplugged but it seems it'll be an issue every time i want to switch to wireless after charging, i was so excited to finally have a white mmo mouse since it doesnt seem to be something any of the bigger mouse brands want to make but this is just too frustrating to deal with every single time i need to charge itthe buttons on the side also feel very cheap like one's gonna get stuck or fall off in the near futurebut i mean hey it looks clean and pretty i guess
  
"
"6","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","Dakota Poff","5.0 out of 5 stars","April 3, 2024","







  
  
    Great price for great entry level quality. Ergonomically comfortable and long battery life, still haven't charged it once since purchasing. Also comes with eco mode for longer battery life, and the software for light effects is easy to use. Would highly recommend.
  
"
"7","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","Robert Young","3.0 out of 5 stars","January 2, 2021","







  
  
    I purchased this mouse after going through three Logitech G602s; I loved those mice, except that they used a click mechanism which rapidly failed. Trying to RMA the final one required me to go through a ton of steps, so instead of dealing with that or rewarding Logitech with yet another purchase I sought out an alternative. I was a bit ""Goldilocks"" about it, wanting a wireless mouse with a lot of buttons, and after extensive searching I purchased this after a friend recommended Redragon.And... it's fine. I don't regret the purchase, it fulfills the need, but I have enough issues that I could only give a weak recommendation if you really need a lot of buttons (like I did). Note about context: I use this primarily for ""slower"" games like Stardew Valley and Subnautica, as well as daily use; I have a Logitech G502 I use for games that require lighting response such as online FPSs or Rocket League.Ergonomics is where it easily excels: I love the shape and my hand rests incredibly well on it. I was initially concerned because a lot of wireless mice I had looked at were on the small size and the images didn't give me a good idea if it would work for my big, meaty man hands but this is probably the most comfortable mouse I have ever used. Despite the size, though, it's incredibly light and can be far too easy to move around (DPI settings can only counter this so much).I would like to see them increase the battery capacity, which would help with the weight and also address the battery life. It's not horrible, but for a heavy user like myself who makes sure to turn it off at night I have to recharge it once a week. (For reference, the Logitech mentioned and a wireless Anker I also use only have to have batteries swapped once a month, if that.) Thankfully recharging can be done by just attaching the included USB-C, during which the mouse itself still works fine, so this isn't a big issue.As for using the mouse, the left/right click are quite responsive and satisfying. I actually found the left-click to be overly-responsive, as the mouse seemed to send a mouse-down command at a regular interval when I had polling set to 1000 Hz. Actually pressing the left-mouse would correct it, and dropping the polling to 500 Hz seemed to make the issue go away.A month of use out I'm still not sure how I feel about the plethora of buttons on the left side--the primary reason I bought the mouse. The number is great, but the size makes it easy to accidentally press more than one at once. The shape and placement also makes it hard to differentiate between each by feel, and the travel required for some (like #10) is quite awkward. There is a ""home"" bump on #5 but that doesn't really do much. I expect I'll get used to them over time, but it will be through rote use/memorization rather than a pleasant layout. I would have been happier with fewer buttons that were larger and easy to identify through touch. The extra button beside the left-click works great.The software... exists. It has crashed or emergency-quit on my Win7Pro machine a few times in response to switching the mouse between wireless and wired without me first turning the mouse to ""Off"", but this has never caused a large issue. The UI leaves a lot to be desired, but I can easily access options without having to dive through menus/screens. Changing the DPI on the mouse (via non-customizable buttons) shows an overlay which has caused slowdown in the game being played (no apparent option to turn this off.)  It doesn't offer profile switching (something I dearly miss from the Logitech), but you can import/export profiles so manual swapping is possible. The single largest improvement the software could have is a drop-down of profiles to simplify swapping, even if still manual.Quick thoughts: The RGB is weird (the ""breathing"" setting does not act as I expect, nor keep the exact color I selected) but as I don't care about it and can turn it off completely it's fine. The right side has a coating that feels slick or that very easily holds onto finger oil, so I often think I've gotten it dirty. This has diminished over time, though. The size might make it unwieldy for those with smaller hands and require more desk space for proper travel.In short, do I think someone would be content with this mouse? Sure. Do I think that someone /should/ buy this mouse? Ehhhh.
  
"
"8","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","Riva Iron Grip","4.0 out of 5 stars","March 27, 2024","







  
  
    I have been using this mouse just shy of a year as I had purchased this to replace my aging Redragon M901 due to a wonky middle mouse button. I hope this review can serve as an indicator for this being a good product.The M913 felt a tad bigger than my previous mouse but was still as comfortable. There is now a lip at the left side of the mouse for your thumb to rest on which I didn't even know I needed. There was no awkwardness with the ergonomics and overall feel when transitioning from the M901 to the M913 as they felt almost the same. Another improvement is that the mouse click while not quiet is much less noisy than the M901.One of the greatest pros of this mouse to me is the fact that it can be used wired or wireless. I can't review on RGB and customization as I use this mouse on ""econo"" mode that disables the RGB. This is done via a switch located underneath the mouse. I use it on Ubuntu so there is no support from the vendor with respect to their software but I do know there are third party options that can be used to control the RGB if so desired. The battery life is amazing, lasting about a month of everyday usage on econo mode.I do have a couple of complaints though. The scroll wheel can occasionally be way too sensitive as just a slight touch would cause it to scroll. The other minor complaint I have is that is seems to be a gunk magnet particularly where the ring finger rests. I find this odd as the surface is almost entirely a smooth piano black surface as opposed to my previous mouse which was a rough texture and never had this issue.Beside the minor cons I had, I think this mouse is worth the money especially at the price point. It works well for everyday tasks and I have put it through the paces for some gaming sessions with Diablo 4, Assassin Creed and Shadow of War to name a few. I have gotten so accustomed to MMO mouse for regular gaming that It would be awkward to go back to a regular mouse but fortunately it is made accessible with products like this due to the pricing when compared to some of the other brands that cost a premium.
  
"
"9","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","Riva Iron Grip","4.0 out of 5 stars","February 28, 2024","







  
  
    I loved my last Redragon mulit-button mouse, but after a number of years the buttons became unreliable, so I upgraded.Overall, this is a good mouse, especially for the price; having multiple profiles is huge, the lighting is fun (though not as versatile as I expected, but ore than my last one) and programming buttons is important (and you have PLENTY.)  I actually didn't need allll these buttons, but I discovered the mouse I was looking at only had 2 profiles, and I wanted at least 3.The cord is very flexible and stays out of the way (my last one was rigid and was always awkward on the desk.)  I like that the DPI buttons show 1-4 lighting levels.Okay, the cons:1) Someone mentioned in their review the pinky section being slightly too short.  YES.  It has actually been difficult to get used to, and I've found it distracting.  The problem is, it would be better if there was no pinky support, or full pinky support, but because it's neither, your pinky has the illusion of support without fully receiving it.  The tip of my pinky is awkwardly dangling.  Maybe I'll eventually get used to it, but it was more distracting than I expected.  My last mouse had no pinky support, and I never thought about it.2) It's slightly bigger than my last mouse, enough that it feels big in my hand.  I'm sure I'll get used to that too, but it feels less ergonomic.3) The software means well but is VERY glitchy.  It took a while to figure out because the functionality is needlessly complicated or disjointed in places (ie. past software it was easy to add custom keystrokes to buttons; this one adds an entirely different macro section that has been finicky, like doubling keystrokes when recording).  Worse, I can't even open the app most of the time, and have to force-close it in task manager for it to respond.  I am also denied access to naming the profiles, as at says I can't ""alter the default profile"" on every profile.Update:After more use, I'm finding more issues.  The mode button is not working correctly.  Normally, when you push it, you can tell the mode based on your lighting settings. This one just has random lighting pop up that has not been set, which means I have to change the mode from the software.Update 2:I added a star because the Company took initiative to address the issues, which is rare at a time when most companies are scaling back customer service.
  
"
"10","Redragon M908 Impact RGB LED MMO Gaming Mouse with 12 Side Buttons, Optical Wired Ergonomic Gamer Mouse with Max 12,400DPI, High Precision, 20 Programmable Macro Shortcuts, Comfort Grip","PTG","5.0 out of 5 stars","March 13, 2024","







  
  
    I used the Logitech MX Master 2 for a few years until I damaged the mouse. I first tried the Logitech MX Master 3 as a replacement but after a few days I decided to return it.  I wanted more buttons and shortcuts and I found this mouse after doing research.  At first I was skeptical due to the price (seemed too cheap) but the reviews were good.  Then I realized it's just some plastic and the margins on these mice must be huge.With the Red Dragon it took a short time to remember all the shortcuts but it was easy enough to program and I tried a few combinations until I settled on the following based on frequency of use:1. screencapture (trigger button)2. browser forward / browser back3. page up / page down4. voice transcription (win+shift+H)5. image to text (win+shift+t) via powertools6. next browser tab / previous browser tab7. zoom in / zoom out8. vol up / vol downAt first the mouse felt a little bit too light and a little bit too wide, but I got over that quickly and it feels quite natural. The rechargeable battery lasts a long time, much longer than my MX 2.  Programmable buttons are easy to put to memory.The only downside which is minor is the lack of premium feel. This is a really minor downside;  Form and Function with a little less Feel, the mouse is great.
  
"
