"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Hs","5.0 out of 5 stars","February 1, 2022","







  
  
    Redragon Gaming Mouse Beats Other Gaming Mice To start off with, I think that the Redragon gaming mouse is one of the best mice as of right now. I have owned this mouse for about 3 years and it is just as good as brand new. When looking at the price of this mouse compared to other gaming mice, this is cheaper, durable, longer-lasting, and has most of the features as the other expensive mice have. I would most certainly recommend any interested buyers looking for a gaming mouse to buy this product. First and foremost, I think that the Redragon gaming mouse is one of the best mice as of right now because it’s cheap and affordable. When looking for a desktop gaming mouse, you should always research and look for other products that might be similar, less expensive, and easier to use especially when it comes to gaming mice. One of the popular gaming mice that is competing against the redragon mice in the market as of right now would be the glorious model o. This mouse comes around $100 in the market and functions similarly to the redragon mouse. The redragon mouse comes in around $20 as of now due to inflation as well. There isn’t much of a difference between the two mice besides the shape, size, and price. Paying $80 more isn’t worth it if most of the controls, and key features function the same way. Some of the key features that the glorious model o can do as well as the redragon gaming mouse are drag click, butterfly click, has the same amount of sensitivity, and DPI. The main difference between these two desktop gaming mice is that the glorious model “o” feels much lighter and sturdier. The redragon mouse feels a little bit heavier however, it is a decent size for any beginners or experienced gamers. It also has side palm grips for you to keep your thumb, ring finger, and pinky finger on support giving you the most comfortable experience as well. Some of the features that both mice can do that interested buyers would look forward to is having the mouse double click, drag click, and butterfly click. Furthermore, this mouse is very comfortable and durable for a long period of time. The gaming mouse's texture is matte which makes the gaming experience even better. There are also side buttons to change the RGB color or lighting to whichever settings you’d prefer with 7-8 different color options. All of these features are adjustable just by downloading the app or software if needed. After owning this product for 3 years, I have not felt the need to buy another mouse yet at all because of how well-made it is. However, despite all of the pros mentioned, there are always a few flaws or cons since nothing is perfect. One of the cons I experienced by owning this product would be that when gaming, some of the clicks on the redragon gaming mouse don’t register due to how big it is. Even though it is recommended to have lighter-weight desktop mice when gaming, it makes it harder to click while having some clicks not register. Over the past 3 years of owning this product, I have noticed that there is also a solution to fixing this problem. I have improved my gaming skills and it has made clicking faster and much easier for me. I would most definitely recommend this product to gamers who are at least experienced a little bit and have fast clicking hands to enjoy the full experience.
  
"
"2","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","L","5.0 out of 5 stars","February 16, 2021","







  
  
    Just ordered a second one of this model after owning my first one for a year now. I have a cat that particularly loves destroying my mouse cords. Irony aside, I think it's a jealously thing. My original purchase of this was to be a cheaper replacement for my Razr Naga which costs 4x the price, yet this mouse was barely a step down - only lacking the macro keys but gaining the full RGB lights instead of just the only green that old Razr model had. The RGB on this mouse is pretty good, good enough that I like to keep it on the flowing rainbow setting to match my similar effect on the Red Dragon mechanical macro keyboard that I bought a few months after this mouse because I was impressed with the brand quality.Ergonomically it's great. Perfectly shaped large enough that you won't get hand cramps if using the device for extended periods of time. It handles with enough accuracy for 99.99% of people and only tournament ranking professionals would have reason to complain.My only negative point on this mouse is that multiple buttons are too easy to press on accident. It shouldn't be much of an issue for most people, but the side buttons stick out quite far, and it's very easy to press those back/forward buttons when first moving your hand onto the device. But once you've got a grip on it, that stops being a problem and instead a possible benefit, as those 2 side buttons are very easy to press when you want to. The top buttons that control the RGB and DPI suffer from much the same issue. Very easy to accidentally touch them and change the settings accidently. Yet once you hand is on the device, they're not in the way and you're unlikely to accidentally press either button.Build quality it's solid, and amazing for the price. It's notably not as well built as the $80 Razr mouse that I replaced with it, but the difference is small enough that I'd even consider them to be solidly in the same range of mid-cost device.As a side complaint, I'm annoyed that both of the aforementioned pointing devices, especially the $80 Razr one, do not have detachable and replaceable USB cords. I shouldn't have to buy a new device entirely just because the cord is damaged, yet a majority of mice on the market do not have swappable cords. Red Dragon definitely gets a pass on their purposefully cost-cutting design, but it's much more annoying on a luxury like the Naga.
  
"
"3","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Duckie of Truth","4.0 out of 5 stars","March 28, 2024","







  
  
    Duckie of Truth here,Cheap mouse, looks cool, very colorful, different cursor speeds, feels nice and smooth (just remember to remove the plastic from the bottom pads). Honestly, definitely not high quality hence the 4 stars, but for the price top tier. Hopefully it doesnt break on me though, I'll update this if it does. Day Bought: 3/26That's it.Duckie Out!
  
"
"4","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Duckie of Truth","5.0 out of 5 stars","January 28, 2024","







  
  
    The Redragon M602 RGB Wired Gaming Mouse has exceeded my expectations in every way. Its sleek black design, coupled with RGB Spectrum Backlighting, adds a cool and dynamic vibe to my gaming setup. The ergonomic design ensures a comfortable grip during extended gaming sessions.The seven customizable backlight modes are a fantastic touch, allowing me to personalize my mouse to match my mood or gaming environment. The Griffin Programmable feature adds an extra layer of versatility, providing quick access to essential commands.The precision of the mouse is outstanding, with a DPI range up to 7200, catering to various gaming needs. The responsiveness and accuracy make it a reliable companion for competitive gaming.Overall, the Redragon M602 is a stellar gaming mouse that combines style, functionality, and customization. It's a must-have for Windows PC gamers, earning a well-deserved 5 stars!
  
"
"5","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Emmanuel Derrick","5.0 out of 5 stars","February 2, 2024","







  
  
    This is a great entry level gaming mouse for those that are new to gaming on pc or for the loved one that just wants a cool looking mouse. It  get the job done. Do keep in mind it is wired and the RGB can not be customized. If you that feature, u may have to fork up more money on a higher end RGB mouse. However, if just want it to look good and perform well, this mouse will complete that job.I myself have gotten a high end mouse but i still use this from time to time on my gaming laptop  whenever i travel. 9/10
  
"
"6","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","DannySpaz","5.0 out of 5 stars","April 2, 2024","







  
  
    Bought this mouse as a replacement for my G502 HERO mouse that has a damaged dongle.Although a bit smaller than I thought (only by about an inch in diameter, not an issue) It feels great!As someone who has long fingers, it's very hard to find a mouse that fits my hands and has the grip I need to play comfortably, has a very high DPI setting, and very customizable lighting software.The box was a cute case that I use to store my old mouse as a backup.My only nitpick was I with it had a higher DPI cap, but again, not an issue.Very recommended product.
  
"
"7","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Lynn Thornton","5.0 out of 5 stars","January 1, 2024","







  
  
    I've had this mouse for 3 years now. My previous mouse was a Razer Naga Molten that was in desperate need of replacing, I decided to look for something that was more all around and cheaper (since the Naga molten was more of MMO/MOBA centric mouse and it was kinda pricey). It's worked pretty well for the last 3 years I've owned it. Very smooth and responsive mouse, practically glides across the pad and it works very well for gaming & work. The driver software also offers you a lot of settings that you can tweak to your preference.Highly recommend.
  
"
"8","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Andrew","5.0 out of 5 stars","April 9, 2024","







  
  
    I got this to replace an old, failing mouse. I like the textured scroll wheel and the lights make it easy to see in the dark. It's also durable AF...dropped it repeatedly (not on purpose) and it just keeps going like nothing happened.
  
"
"9","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Andrew","5.0 out of 5 stars","April 9, 2024","







  
  
    Great mouse to use for gaming or just in general
  
"
"10","Redragon M602 RGB Wired Gaming Mouse RGB Spectrum Backlit Ergonomic Mouse Griffin Programmable with 7 Backlight Modes up to 7200 DPI for Windows PC Gamers (Black)","Jonathan Elash","5.0 out of 5 stars","April 7, 2024","







  
  
    Febuary 2020-april 2024Ordering another one now. Solid mouse.
  
"
