"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Mersin","5.0 out of 5 stars","December 25, 2023","







  
  
    This mouse is so amazing I can not express my feelings enough how good it is. At first I thought it is on the large size (which is a bit) but I am also sort of big guy, so fits my hand perfectly. It is ultra light weight. with the mouse pad from SteelSeries also it is perfect match. The app is very straight forward to configure the mouse and speed scenarios, during the gaming and other usage you can easily change with one click, super easy.Now the downsides:Battery life is quiet short comparet to office type wireless mouses, heavy gaming like 10 hours a day lasted me 3 days, approx 30 hours :). Using it cable plugged actually didnt affect the steering too much, so most of the time using cable attached and for my friends I purchased 2 more non wireless version of this.Not sure if it is downside but since it is so lightweight, when you try to click side button which is up/down direction you can not hold the mouse stable, it moves, so lets say you are playing a shooter game, scope is open and want to use down button on the side, there is no way you will stay on target and press the down button at the same time.Over all, I am very happy with it, fits my hand perfectly, speed variations and smoothness is amazing, high quality with matching RGB with my SteelSeries keyboard, go for it...
  
"
"2","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Quick and Dirty","5.0 out of 5 stars","December 28, 2022","







  
  
    I am an avid player of First Person Shooter games (FPS) and as such I demand a low weight, high precision input device.  The Aerox 5 fits the bill for me.  I am coming from a pedigree of Basic Packard Bell (1990s) -> Microsoft Explorer -> Razer Deathadder -> G502 -> Glorious Model D Wireless -> Aerox 5.While I really enjoyed the Glorious Model D, I immediately missed the extra buttons from my G502.  I adjusted to the reduction in mouse buttons by grabbing a foot pedal for PTT voice comms (similar pedal: https://amzn.to/3VwdEuD) which turned out to be an amazing upgrade.The Model D only lasted a few months before the scroll wheel malfunctioned.  The wheel would randomly scroll causing me to weapon switch during intense left-click firefights. The right click mouse button also started sticking.So, looking for an upgrade, I stumbled upon the Aerox 5.The things that immediately drew me to the Aerox 5 were the 9 programmable buttons. I love that the mouse is an ultra light, weighing only slightly more than the Model D I was upgrading from. The mouse is pretty much perfect in every way, however there are a couple of annoying things I will point out here:1. The dongle is USB-C.  I do not have a USB-C port in my PC, so I was running the dongle with a long USB-A -> USB-C connection... until I stumbled upon the direct plug adapter (2nd pic).  You can get one of those here https://amzn.to/3GmkoH6.  I wish they had included one with the mouse.2. The mouse profiles in the SteelSeries GG software don't reliably automatically switch.  I have different profiles set up for each of my games with different button bindings and while the profile normally switches just fine, it's not 100% reliable.  Easy to fix.  I would recommend just having the 1 default profile and setting the extra mouse buttons to the NUMPAD keys and then change your key bindings in game accordingly. That way you don't have to mess with profile switching.  That's how I'll be setting it up once I reformat and lose these profiles.3. There is no DPI indicator light on the mouse that I can tell.4. The battery life is not the greatest but more than adequate.  It'll last 2 or 3 days before needing a charge.  I normally just connect it back up when I'm done playing and never really notice it.All in all, a great mouse and I highly recommend it. If you found this review helpful, please consider using my link to purchase yours. https://amzn.to/3WQZg0U
  
"
"3","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Quick and Dirty","5.0 out of 5 stars","February 14, 2024","







  
  
    Love this mouse - it's about half the weight of my previous logitech mouse; and super comfy for long hours of gaming. Had it for a few months now and haven't had any issues at all. Clicks super nicely; is super reactive; and looks nice on the desk. Only tidbit is that you cant click the scroll wheel sideways to side scroll; so it's not much use for spreadsheets and the like! But my favorite mouse I have owned so far.
  
"
"4","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Captain Ketosis","4.0 out of 5 stars","June 13, 2023","







  
  
    I recently purchased a mouse from SteelSeries, and overall, it has been a solid performer. This review will provide an in-depth analysis of the product, highlighting its pros and cons.Pros:  Lightweight Design: The mouse is skeletonized, making it incredibly light. This feature contributes to enhanced maneuverability and reduces fatigue during extended gaming or work sessions. The lightweight nature of the mouse allows for swift and precise movements.  Eye-catching RGB Lights: The RGB lighting on the mouse is visually appealing and adds a touch of flair to your gaming setup. The vibrant colors and effects create an immersive experience, especially in a gaming environment. However, it's worth noting that the aesthetics might not be suitable for a professional work setting.  Thumb Buttons: The mouse boasts five conveniently placed buttons for the thumb. These extra buttons can be customized to suit your needs, providing quick access to macros or other functions. The intuitive placement of these buttons enhances gaming and productivity, allowing for seamless control and efficiency.  Excellent Supporting Software: SteelSeries provides downloadable software that complements the mouse perfectly. This software allows you to customize various aspects of the mouse, including DPI settings, button mapping, and RGB lighting effects. The extensive customization options ensure that the mouse can be tailored to your specific preferences and gaming style.Cons:  Awkwardly Placed Buttons: One notable drawback is that two of the mouse buttons are situated in unconventional locations, making them awkward to use. These buttons require pressing them either upwards or downwards, which can be uncomfortable and disruptive to your grip. As a result, some users, including myself, tend to avoid using these particular buttons altogether.  Gamer Aesthetic: The mouse design clearly leans towards a gamer-centric style. While this may be a positive aspect for gaming enthusiasts, it may not appeal to individuals seeking a more subtle or professional-looking mouse. The aggressive styling and RGB lighting might not blend well with a professional work environment.  Battery Life: The battery life isn't terrible but it's also not great. It does come with a fabric usb cable to charge it and it charges very fast, but the shorter battery life can be annoying if it dies while in use.In conclusion, the SteelSeries mouse offers several impressive features that make it a desirable choice for gamers and enthusiasts. Its lightweight design, customizable thumb buttons, and captivating RGB lighting add value to the overall user experience. Additionally, the supporting software provides extensive customization options.However, it's important to note that the placement of two buttons can be awkward, leading to discomfort and the potential for limited usage. Furthermore, the gamer aesthetic may not be suitable for everyone, especially those seeking a more professional-looking mouse.If you prioritize a lightweight and customizable gaming mouse and appreciate the visual appeal of RGB lighting, this mouse is worth considering. Just be aware of the potential button placement issues and ensure that the gamer-centric design aligns with your preferences and environment.
  
"
"5","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Merrill","5.0 out of 5 stars","January 3, 2024","







  
  
    Lightweight, works well wired and wireless.I mostly use it wired, so I don't notice the battery drain. It doesn't last too long wireless though. Maybe a day or two of being used. The wireless connection is very nice, and I don't notice any delay. It also doesn't disconnect on me while in use. The mouse comes with a usb-c to usb-a cable, usb-c wireless receiver, and a passthrough adapter for the receiver and cable. This is real nice for keeping the receiver close to the mouse in case you need to switch to wired for charging or switch back to wireless.The topmost side button works as two. Pushing up or pressing downward count as different buttons, and they can be configured in Steelseries GG. They are slightly awkward to use since it's a different motion than I'm used to, but the other side buttons work perfectly.The dpi button let's you switch between 5 pre-set options, but I changed these immediately in GG since they were too low or too high for my preferences.Overall it's a great mouse. Price is steep, but if you get it on sale, it is absolutely worth it. The biggest downside is using the GG software; however, I was already using it for Sonar and my keyboard, so I've learned to live with it.
  
"
"6","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Swighipt","1.0 out of 5 stars","January 30, 2024","







  
  
    On day one of using this mouse I started experiencing issues with the 2.4GHz wireless connection randomly dropping for 5 to 10 seconds at a time. I switched over to using Bluetooth and it was also having issues with it losing the connection. I thought maybe it was an issue with my PC, but after troubleshooting with firmware updates, resetting to factory defaults, driver reinstalls, and BIOS updates I was still having the issue. On top of that I have other peripherals connected via 2.4GHz and Bluetooth that don't have any problems with their connections.After trying all the troubleshooting I figured it was faulty hardware so I opened a support ticket with SteelSeries. I gave them the purchase information and serial number they flat out said they would not help me because the mouse was ""still within it's return period with Amazon"". I told them I was aware that I could just return it, but that I had bought it on Black Friday which meant the return window was a few months away due to the holiday return policy. The only option I had was to return it (not exchange) and since the price had increased since I bought it I'd have to pay another $50 if I returned to rebuy it. They reiterated that they would not help and I could either return and rebuy it from Amazon or wait two months for SteelSeries to offer warranty support.At the end of the day I'm glad they didn't offer me support because while I was waiting for my return window to end I discovered the Razer Basilisk V3 Pro and it is SO MUCH BETTER. It may not be as lightweight, but it feels so much better in the hand and the responsiveness and button placement is top notch.Aerox 5 Wireless - 1/5 stars. Would not recommend.
  
"
"7","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Lunch","5.0 out of 5 stars","February 1, 2024","







  
  
    Tried several options for my weird grip (Claw/Palm) hybrid with small/medium hand, I wanted something to update my old g604, the closest I got was the Raid mouse from HyperX but that one isn't wireless and it didn't feel as accurate as the 604. I loved this one from SteelSeries though, it feels more accurate than the g604, the weight is amazing. Don't care much about the RGB but at least it turns off when you are using it. Don't like the tilt up down system of the top side button would rather have 2 regular buttons instead but at least it has 2 additional buttons, its not easy to find a light mouse with more than 2 side buttons these days. Regarding the grey aim button, I can't even reach it but it doesn't get in my way so I don't mind.Pros:Many buttons with great weightBluetooth optionPlastic feels niceSoftware is okScroll wheel reachableCons:Aiming grey button too far for small/med handTilting side button system instead of regular buttonBattery doesn't feel lasting 180Hrs
  
"
"8","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Manuel S","3.0 out of 5 stars","November 25, 2023","







  
  
    Anecdote -- I got into SteelSeries because Logitech wasn't keeping up with the times, their software sucked, their products were boring. SteelSeries revitalized the industry when Razer got complacent and wasn't producing great products. You knew back then that if you got a steelseries it would last you forever with no problems with it. I don't know who I'm going to switch to next...What's good --Feel in the hand,Weight,Mouse Buttons,Responsive-ness whatever wireless tech they use is great.What's bad --Mousewheel failure -- they use a weird ratchet spring retention mechanism to track mousewheel scrolling and it does not stand the test of time. I've had this mouse for a year, and already it's failing. Down scrolls get measure as double up scrolls, mouse up scrolls get ignored. It's just not a good design.Maintenance -- it's impossible to take this mouse apart without breaking a few tabs. why... why is it needlessly difficult to take it apart.the Up/Down paddle on the left side -- most games don't recognize it's function so i have it bound to ""1"" and ""2"" for most applications. It's just weird... Hard to push up, easy to push down.Battery life sucks, i don't see why they could offer a larger battery / heavier weight variant ...
  
"
"9","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Adam T.","2.0 out of 5 stars","June 30, 2023","







  
  
    I used this mouse for work and at home for 4 months. The mouse was great to use for the time that everything worked, but after the 4-month mark I started noticing that the scroll wheel wasn't scrolling in the direction I moved it consistently, and the left mouse button would occasionally register double-clicks when I was only single-clicking.I'm an avid PC user, so I bought this mouse as a replacement for an old SS mouse that was about 1-2 years old that had also started having these problems, as well as a replacement for the ~$10 mice that my workplace provides me whenever the last $10 mouse fails.I've had a lot of SteelSeries gear in the last 10 years, and while the headset and keyboard are still very solid, their mice have gotten significantly worse in terms of quality and reliability within the last 3-5 years.The fact that this mouse didn't last 4 months before it started showing problems already had me a bit shaken, but going to the SS website to ask for a replacement was the rest of the iceberg that I ran aground on that led me to give this 1 star. Upon opening the ticket, the person assisting me apologized that I was experiencing this issue and asked me to make a video recording of the problems with the scroll wheel and left mouse button using a website, and also wanted me to provide a picture of the serial number (even though I'd already provided the serial number with the ticket).I tried using the website provided to test the issue and make the recording, but the indicator that I was supposed to take a recording of on the site wasn't locked in place, so it was impossible to record while testing the scroll wheel.So they gave me a middling website to use to make a ""proof"" video of the specific issue I was having, and so I asked - rather nicely- that they address the issue on their own time and just send me a replacement. I'd already been stuck with a malfunctioning mouse for a month (at this point only ~5 months into owning it), so I didn't feel like leaping over hurdles or jumping through hoops to replace something that had a number of defects.But after doing this everything went south. The next response was a wall-of-text containing their RMA procedure, some legaleese about SS having the right to protect itself from fraudulent claims, further explanation as to why they needed pictures of the unit, the serial number (again), etc.I'd already provided the serial number when I submitted the ticket, as well as a picture of it and proof of purchase with the ""Please diagnose the issue on your own time."" response. So the legaleese that asked for both of these _again_ was clearly just copy-pasted by the rep and a further waste of my time.So I take a video of the malfunctioning mouse using a different website that could actually be recorded easily, took pictures of all sides of the unit, and gave them everything they asked for - including the items I had already provided. And the next response I got was another massive wall-of-text describing the steps I needed to go to in order for me to DESTROY the mouse before they even committed to an RMA replacement.So this person hadn't provided me with a replacement, or a coupon to be able to purchase a replacement unit through their website yet... but I was supposed to DESTROY the mouse that I still owned and used at home and at work before they sent me a replacement.Excuse me? You need me to destroy the $130 item I bought from you before you even commit to providing me a replacement? What in the absolute f*** kind of an RMA process is that?After further wasting my time scanning through the legaleese the rep responded with, the ""alternative"" is for me to BUY a new mouse from their website using a code they provide. And if I jump over all their hurdles and through the remainder of their hoops, then they just might refund me for the new mouse.The whole process feels like absolute codswallop. Maybe if they don't renege on their RMA once I have the new mouse I ordered with my own money in hand, I'll come back here and bump this up to 2 stars.Boy, do I sure love a company that makes me waste my time, makes no promises of following through on the RMA, and asks me to either destroy the thing I have or buy a brand new one just to finally have a chance at something that doesn't have defects. Gee, thanks SteelSeries!Update: I updated my review to 2 stars. After the original mouse was RMA'd, the second mouse also started having a slightly different problem about 3-4 months later. The middle mouse button click sometimes wouldn't register. I was able to RMA it again, and it went much faster this time since I knew they'd want video proof, pictures of the S/N, etc. But I'm now on my third one of these and hoping that this one doesn't also start experiencing similar problems by the time the warranty period has expired. Overall, the mouse itself is great. Having both a wireless dongle and bluetooth pairing option is extremely beneficial, but these issues with the mouse buttons starting to malfunction a few months in feels very anti-consumer.
  
"
"10","SteelSeries Aerox 5 - Holey RGB Gaming Mouse - Ultra-lightweight Water Resistant Design - 18K DPI TrueMove Air Optical Sensor","Jon","4.0 out of 5 stars","December 31, 2023","







  
  
    Pros:1. Wireless battery feels like it lasts forever.2. Lighting and RGB looks great.3. GG Engine is easy to use and program for the mouse and it's settings.4. Shape and design is visually appealing (preference).5. Moving from wired to Wireless mode is seamless and including cord is long as HECK.Cons:1. Scroll wheel tends to reverse imput often (try to scroll down and it will scroll up a bit at the same time as down). But I think this is an issue with just my mouse and 2 others I know with this mouse does not have this issue.2. I love the overall shape but the large silver thumb button feels just to far away to be useful or easy to press when needed in the heat of a game.3. The thumb button up/down motion is great in theory however the down press at times can be hard to trigger causing clicks to do nothing if you are not in the right spot, and the up button is also difficult as its so easy to click mouse 4 while trying to push up on the flip button.Overall I really like this mouse, it satisfied my need for a few extra buttons to use during gamming without getting a full 12 button MMO mouse which is just too many buttons for me. With a few adjustments I feel like this could be a near perfect mouse for me in the future.
  
"
