"","ProductName","reviewers","star_rates","date_of_review","text_review"
"1","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","SaiLeiSie","5.0 out of 5 stars","March 20, 2024","







  
  
    I recently purchased the Scotch Heavy Duty Packaging Tape, and I couldn’t be happier with my purchase. Here’s why:First and foremost, the shipping was incredibly fast. I received my order in no time, which was a pleasant surprise. This speaks volumes about the efficiency of the shipping process and the commitment to customer satisfaction.The price point for this tape is also worth mentioning. Despite its heavy-duty nature and high-quality performance, the price is very reasonable, making it a great value for anyone in need of reliable packaging tape.Speaking of performance, this tape delivers as promised. It’s designed for packing, shipping, and mailing, and it does a fantastic job of creating a strong seal on all types of boxes. Whether I’m shipping fragile items or heavy packages, I can trust this tape to keep everything securely sealed.The 1.5” core and clear design add to its convenience. The dispenser included with the 6 rolls makes it easy to use without any hassle, further enhancing its user-friendly nature.In summary, the Scotch Heavy Duty Packaging Tape exceeds expectations with its fast shipping, great price, and reliable performance. I highly recommend it to anyone in need of high-quality packaging tape for their shipping and mailing needs.
  
"
"2","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Ivy Yang","5.0 out of 5 stars","March 21, 2024","







  
  
    I love these tapes! Great quality and easy to use. It has the right amount of stickiness. Tapes are so expensive to buy in retail stores but these are great value. Will come back for more!
  
"
"3","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","AmyeC","5.0 out of 5 stars","February 26, 2024","







  
  
    I ship a lot of items every day and this is my go to tape for that. I have never had a problem with it holding. It is small and will fit in my hand easily which is the main reason I buy this one. Great quality and great price.
  
"
"4","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Chicago Dan","5.0 out of 5 stars","January 21, 2024","







  
  
    TLDR: It's tape with a personality – mostly sticks, sometimes picky. 📦🔍🤔Ah, packing tape – the unsung hero of boxes and parcels. Here's a little saga of my experience with this particular tape, for anyone who's still reading and not already off taping something.Pros:This tape is tape through and through. If you're looking for tape, congratulations, you've found tape.It's got a knack for bonding with sticky and plasticky comrades – a real team player.The dispensers are like ninjas, perfect for those ""I just set it down"" moments and then it's off to the Bermuda Triangle.Small rolls and dispensers are great for modest taping needs – think arts and crafts, not moving day.Once it commits to sticking, it's in for the long haul. Unsticking? That's another adventure. Grab a blade (cool factor optional but recommended).Cons:Cardboard, the tape's arch-nemesis. To win this battle, rub vigorously to create some heat. If you lose, prepare for a tape tantrum in your trash can.""Easy Start""? More like ""Mission Impossible."" Scissors are not your friend here. Trust me, I've got the emotional (and maybe physical) scars to prove it.Small rolls, small victories. If you're packing up a lifetime, these rolls will feel like a sprinter asked to run a marathon.The dispenser's sound could be used in psychological warfare. Large box taping? Consider earplugs.Packing a house with these? Don't. Just don't. It's like bringing a toy shovel to dig a swimming pool.Conclusion:This tape and I, we've had our ups and downs. It's mostly stuck by me, holding things together like a silent, adhesive warrior. It's met most of my tape expectations without too much fuss. But for big jobs? Look elsewhere. This tape's more of a cameo artist than a main character.
  
"
"5","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Amy","5.0 out of 5 stars","March 27, 2024","







  
  
    Love the dispensers. Super easy to use and good price for the pack. I have purchased this pack many times over and use for any returns.
  
"
"6","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Michael","4.0 out of 5 stars","September 21, 2023","







  
  
    As a small business owner who ships out around 30 packages a week, finding dependable packaging tape is crucial for me. The Scotch Heavy Duty Packaging Tape not only lives up to its promise but also adds a level of ease and convenience to my shipping routine.One of the standout features for me is how easy it is to use. The dispenser is user-friendly, making it a breeze to apply the tape quickly and efficiently. With a busy schedule, this is a game-changer.This tape is aptly named ""Heavy Duty"" for a reason. It's incredibly strong and reliable, ensuring that my packages remain secure throughout their journey. I've never had a box burst open or the tape fail on me, even with heavier shipments.With the volume of packages I send out, I need a tape that I can count on day in and day out. This Scotch tape has become an invaluable tool in my business operations. It saves me time and gives me peace of mind that my packages will arrive intact.I also appreciate how clear this tape is. It virtually disappears on the boxes, giving my shipments a clean and professional look.The only minor drawback I've noticed is that the tape can be a bit loud when used. However, this is a small quibble, considering the overall benefits and performance of the product. It certainly isn't a deal-breaker.the Scotch Heavy Duty Packaging Tape is a true asset to my small business. It's strong, easy to use, and delivers on its promises. If you're a small business owner or anyone who sends out packages regularly, I highly recommend giving this tape a try. It has made a significant difference in the efficiency and reliability of my shipping process.
  
"
"7","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Yakov","5.0 out of 5 stars","February 12, 2024","







  
  
    I can't say enough good things about this Scotch packing tape! As someone who ships and receives packages regularly, I need a tape that's reliable and strong. This tape delivers! The 1.88"" width is perfect for sealing boxes of all sizes, and the 22.2 yd length means I don't have to worry about running out mid-package. But what really impresses me is the strength of the seal - it sticks like a charm to all types of boxes and won't budge. Plus, the clear color is great for making labels easy to read. And let's not forget the convenient dispenser that comes with it! Having six rolls on hand means I'm always prepared. Trust me, this tape is a game-changer for anyone who ships or packs boxes regularly. Get yourself a pack and say goodbye to tape troubles!
  
"
"8","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Nexialist02","5.0 out of 5 stars","February 14, 2023","







  
  
    Original review: I was expecting brown packing tape which generally gets used to tape around boxes.  Instead this is just a bunch of transparent tapes, a bit thinner and not nearly as long as the rolls of transparent tape sold by the Post Office.  I guess it is strong enough to encircle a box to close it.  You get a whole bunch of them so I guess it's a good deal, but wastes plastic with the multiple dispensers .  As usual with transparent packing tape, you have to be real careful not to let it snap back onto the reel, it is hard as sin to get it started again with your finger nails.Addendum after 3 months of using - this is Great transparent tape - I'm upping my review to 5 star.  It is definitely strong enough to tape boxes closed.  Being not as wide across as some makes it easier to tape precisely.  But most of all, it RARELY folds back onto the main roll, becoming unusable.  Well not very often, you still have to be careful.  And of course you do have to thread the tape UNDER the little blue tab things which ""catch"" it if the tape is popping backwards.  But this is the first transparent tape I have ever used that works like it's supposed to - you pull it out an inch, start the tape where you want, pull the roll back slowly and carefully, it pulls out nicely if you hold the roll at the right angle, and then when done you just twist your wrist and the blade cuts it off very nicely and precisely.  And lo and behold, the dispenser is ready to use again, with the tape against front side of the dispenser (under the blade part.)  Occasionally it does snap back onto the roll, esp. if I am getting careless and doing it too quickly, but even then I found it somewhat easier to use my fingernail to peel it off that other dispensers (esp the ones sold by the Post Office, those get impossibly stuck almost every time you use them.)  So I am a happy camper with these.
  
"
"9","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","A and B Mom","5.0 out of 5 stars","February 29, 2024","







  
  
    I love the convenience of being able to purchase products like this in bulk and have them delivered straight to my door.  It's always the things that continuously slip my mind to grab while at the store or that I never seem to have backup of at home when my roll runs out.  Sometimes it's just the simple things in life!At the time of my purchase it was a good value and saved me a little money from what I would have paid in the store.  The product is as expected and arrived packaged well and in new condition.I use this tape for shipping boxes and have had no issues with adhesion as it has always worked great for my needs.  I also like that it is super clear for taping over things that you would still like to be clearly visible.I will purchase again but, luckily for now, I am well stocked!
  
"
"10","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Amazon Customer","5.0 out of 5 stars","March 25, 2024","







  
  
    We had to pack up our house of 37 years to move closer to family.  We ended up with 225 boxes!!!!  Without this tape I don't know how we would have managed.  It dispenses easily, grips well, and is very strong.  We really went through the tape so you need more tape than you think you do.  This packet does the job!  No regrets...glad we had so many because in all the mess the tape dispensers get misplaced easily so great to have multiple tape dispensers handy.
  
"
"11","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","Amazon Customer","5.0 out of 5 stars","March 25, 2024","







  
  
    A little tough getting the ""bitter end"" (the starting edge of the tape) off the roll at first, but once threaded through the handle guides, does just fine.  SU-PER-IOR to the dollar store tape in that it doesn't tear on its own (often in the middle of the strip) and restick itself back to the spool.  You definitely need scissors or to use the sawtooth blade at the edge of the handle.  Stickiness is good, and transparency perfect.
  
"
"12","Scotch Heavy Duty Packaging Tape, 1.88"" x 22.2 yd, Designed for Packing, Shipping and Mailing, Strong Seal on All Box Types, 1.5"" Core, Clear, 6 Rolls with Dispenser (142-6)","S. Grabowski","5.0 out of 5 stars","March 17, 2024","







  
  
    Introduction:• I find the occasional need to ship products and gifts (who doesn't).• I use the strongest tape available in order to withstand the presumable constant handling by the shipping personal.Assembly:• n/aPros:• Lives up to its brand reputation.• Significantly exceeds generic shipping tape.• Well worth the price.Cons• n/aMisc & Tips• n/aConclusion• I highly recommend this product.
  
"
